booking_id,guest_name_norm,email,country,cibo_preferito,prima_visita,check_in,check_out,nights,channel,currency,room_rate,room_rate_eur,cancelled,net_revenue_eur,high_season,post_promo,date_corretta,nome_ambiguo
BK03123,nakamura nikolai,nikolai.nakamura611@gmail.com,USA,pesce,2026-06-12,2026-06-12,2026-06-17,5,OTA,EUR,414.14,414.14,False,2070.7,True,True,False,False
BK03124,ekaterina nowak,ekaterina.nowak440@gmail.com,UK,kosher,2026-06-12,2026-06-12,2026-06-16,4,OTA,EUR,423.01,423.01,False,1692.04,True,True,False,False
BK03125,camille esposito,camille.esposito253@outlook.com,UAE,kosher,2026-06-12,2026-06-12,2026-06-15,3,direct,EUR,412.8,412.8,False,1238.4,True,True,False,False
BK03126,ibrahim silvia,silvia.ibrahim403@yahoo.com,Japan,pesce,2026-06-12,2026-06-12,2026-06-15,3,OTA,USD,450.13,414.12,False,1242.36,True,True,False,False
BK03127,elena fischer,elena.fischer926@icloud.com,UK,internazionale,2025-12-20,2026-06-13,2026-06-15,2,direct,USD,378.76,348.46,False,696.92,True,True,False,True
BK03128,martinez priya,priya.martinez942@gmail.com,Germany,kosher,2026-06-13,2026-06-13,2026-06-19,6,direct,EUR,406.02,406.02,False,2436.12,True,True,False,False
BK03129,diego nakamura,diego.nakamura146@gmail.com,Netherlands,pesce,2026-06-13,2026-06-13,2026-06-15,2,direct,EUR,406.24,406.24,False,812.48,True,True,False,False
BK03130,giorgia kobayashi,giorgia.kobayashi702@yahoo.com,Japan,kosher,2026-06-13,2026-06-13,2026-06-17,4,direct,EUR,405.03,405.03,True,0.0,True,True,False,False
BK03131,elena park,elena.park85@gmail.com,UK,internazionale,2026-06-13,2026-06-13,2026-06-15,2,direct,EUR,410.9,410.9,True,0.0,True,True,False,False
BK03132,james rossi,james.rossi519@icloud.com,USA,halal,2026-06-13,2026-06-13,2026-06-14,1,direct,EUR,464.99,464.99,False,464.99,True,True,False,False
BK03133,giorgia marino,giorgia.marino811@icloud.com,Netherlands,senza glutine,2025-09-10,2026-06-14,2026-06-17,3,direct,USD,427.88,393.65,False,1180.95,True,True,False,False
BK03134,elena watanabe,elena.watanabe656@gmail.com,Germany,halal,2026-06-14,2026-06-14,2026-06-16,2,direct,EUR,381.7,381.7,False,763.4,True,True,False,False
BK03135,esposito klaus,klaus.esposito10@gmail.com,Netherlands,kosher,2025-03-19,2026-06-14,2026-06-17,3,direct,EUR,389.57,389.57,False,1168.71,True,True,False,False
BK03136,ibrahim marco,marco.ibrahim435@icloud.com,UK,vegana,2026-06-14,2026-06-14,2026-06-19,5,OTA,USD,389.78,358.6,True,0.0,True,True,False,False
BK03137,arjun fernandez,arjun.fernandez307@gmail.com,UAE,senza glutine,2026-06-14,2026-06-14,2026-06-18,4,direct,EUR,433.14,433.14,False,1732.56,True,True,False,False
BK03138,olga patel,olga.patel742@icloud.com,USA,halal,2026-06-14,2026-06-14,2026-06-16,2,OTA,EUR,417.75,417.75,False,835.5,True,True,False,False
BK03139,andrea yamamoto,andrea.yamamoto81@yahoo.com,Italy,halal,2026-06-14,2026-06-14,2026-06-18,4,OTA,EUR,471.64,471.64,False,1886.56,True,True,False,False
BK03140,erik sokolov,erik.sokolov854@outlook.com,Spain,kosher,2026-06-15,2026-06-15,2026-06-18,3,OTA,EUR,434.83,434.83,True,0.0,True,True,False,False
BK03141,david ricci,david.ricci564@gmail.com,Japan,italiana,2026-06-15,2026-06-15,2026-06-23,8,direct,EUR,439.06,439.06,False,3512.48,True,True,False,False
BK03142,marco romano,marco.romano41@gmail.com,Spain,kosher,2026-06-15,2026-06-15,2026-06-21,6,direct,EUR,437.37,437.37,False,2624.22,True,True,False,False
BK03143,jean novak,jean.novak676@outlook.com,Switzerland,internazionale,2026-06-15,2026-06-15,2026-06-16,1,OTA,EUR,451.84,451.84,False,451.84,True,True,False,False
BK03144,dmitri novak,dmitri.novak195@gmail.com,USA,vegana,2026-06-15,2026-06-15,2026-06-19,4,direct,EUR,410.92,410.92,False,1643.68,True,True,False,False
BK03145,david moreau,david.moreau584@gmail.com,Spain,vegana,2026-06-15,2026-06-15,2026-06-17,2,direct,EUR,510.79,510.79,False,1021.58,True,True,False,False
BK03146,david popov,david.popov734@icloud.com,Netherlands,senza glutine,2026-06-15,2026-06-15,2026-06-19,4,OTA,USD,483.97,445.25,False,1781.0,True,True,False,False
BK03147,emma kaczmarek,emma.kaczmarek396@gmail.com,Switzerland,italiana,2026-06-15,2026-06-15,2026-06-17,2,OTA,EUR,418.28,418.28,False,836.56,True,True,False,False
BK03148,fatima nilsson,fatima.nilsson138@icloud.com,USA,italiana,2026-03-31,2026-06-15,2026-06-20,5,direct,EUR,427.52,427.52,False,2137.6,True,True,False,False
BK03149,ingrid johnson,ingrid.johnson773@outlook.com,Germany,senza glutine,2026-01-18,2026-06-15,2026-06-19,4,direct,EUR,430.22,430.22,True,0.0,True,True,False,False
BK03150,carlos lopez,carlos.lopez620@yahoo.com,Japan,internazionale,2026-06-16,2026-06-16,2026-06-22,6,OTA,EUR,461.32,461.32,False,2767.92,True,True,False,True
BK03151,girard nikolai,nikolai.girard735@yahoo.com,Japan,vegana,2026-06-16,2026-06-16,2026-06-18,2,direct,EUR,359.41,359.41,True,0.0,True,True,False,False
BK03152,elena schmidt,elena.schmidt745@outlook.com,Netherlands,kosher,2026-06-16,2026-06-16,2026-06-19,3,OTA,EUR,412.89,412.89,False,1238.67,True,True,False,False
BK03153,al-farsi william,william.al-farsi507@icloud.com,Germany,senza glutine,2026-06-16,2026-06-16,2026-06-18,2,OTA,EUR,386.07,386.07,False,772.14,True,True,False,False
BK03154,carlos yamamoto,carlos.yamamoto342@yahoo.com,Switzerland,vegana,2026-06-16,2026-06-16,2026-06-18,2,direct,EUR,372.25,372.25,False,744.5,True,True,False,False
BK03155,ibrahim layla,layla.ibrahim896@gmail.com,Netherlands,italiana,2026-06-16,2026-06-16,2026-06-20,4,direct,EUR,426.64,426.64,False,1706.56,True,True,False,False
BK03156,erik lefevre,erik.lefevre80@gmail.com,UK,senza glutine,2025-04-10,2026-06-16,2026-06-19,3,OTA,EUR,491.04,491.04,False,1473.12,True,True,False,True
BK03157,ahmed colombo,ahmed.colombo347@outlook.com,UK,halal,2026-06-16,2026-06-16,2026-06-23,7,OTA,EUR,440.42,440.42,False,3082.94,True,True,False,False
BK03158,lefevre silvia,silvia.lefevre966@yahoo.com,Italy,pesce,2025-06-26,2026-06-16,2026-06-20,4,direct,EUR,421.17,421.17,False,1684.68,True,True,False,False
BK03159,lucia ricci,lucia.ricci628@icloud.com,Spain,halal,2026-06-17,2026-06-17,2026-06-21,4,OTA,USD,404.33,371.98,False,1487.92,True,True,False,False
BK03160,layla suzuki,layla.suzuki171@gmail.com,Spain,kosher,2026-06-17,2026-06-17,2026-06-20,3,OTA,USD,446.53,410.81,False,1232.43,True,True,False,False
BK03161,sara weber,sara.weber755@gmail.com,Japan,internazionale,2026-06-17,2026-06-17,2026-06-21,4,direct,EUR,410.75,410.75,False,1643.0,True,True,False,False
BK03162,bruno diego,diego.bruno846@icloud.com,Germany,italiana,2026-06-17,2026-06-17,2026-06-21,4,OTA,EUR,423.12,423.12,False,1692.48,True,True,False,False
BK03163,dubois hans,hans.dubois213@outlook.com,Germany,vegetariana,2026-06-17,2026-06-17,2026-06-24,7,direct,EUR,407.98,407.98,False,2855.86,True,True,False,False
BK03164,ferrari paolo,paolo.ferrari131@icloud.com,Japan,italiana,2026-06-18,2026-06-18,2026-06-23,5,direct,EUR,398.89,398.89,False,1994.45,True,True,False,False
BK03165,francesco patel,francesco.patel962@yahoo.com,Japan,italiana,2026-06-18,2026-06-18,2026-06-22,4,direct,EUR,452.77,452.77,False,1811.08,True,True,False,False
BK03166,camille watanabe,camille.watanabe596@outlook.com,UAE,pesce,2026-06-18,2026-06-18,2026-06-24,6,direct,EUR,399.13,399.13,False,2394.78,True,True,False,False
BK03167,girard pierre,pierre.girard734@gmail.com,Netherlands,internazionale,2026-06-18,2026-06-18,2026-06-23,5,direct,EUR,342.96,342.96,False,1714.8,True,True,False,False
BK03168,laura nilsson,laura.nilsson683@gmail.com,France,vegana,2026-06-18,2026-06-18,2026-06-21,3,direct,USD,351.67,323.54,False,970.62,True,True,False,False
BK03169,omar singh,omar.singh917@icloud.com,Switzerland,italiana,2026-06-19,2026-06-19,2026-06-22,3,OTA,EUR,440.81,440.81,False,1322.43,True,True,False,False
BK03170,giulia kowalski,giulia.kowalski769@gmail.com,Germany,halal,2026-06-19,2026-06-19,2026-06-23,4,direct,EUR,366.17,366.17,False,1464.68,True,True,False,False
BK03171,henri marino,henri.marino477@gmail.com,Switzerland,kosher,2026-06-19,2026-06-19,2026-06-23,4,OTA,EUR,512.95,512.95,False,2051.8,True,True,False,False
BK03172,conti fatima,fatima.conti936@outlook.com,Switzerland,vegana,2026-06-19,2026-06-19,2026-06-24,5,OTA,EUR,362.7,362.7,False,1813.5,True,True,False,False
BK03173,klaus leroy,klaus.leroy835@yahoo.com,Switzerland,pesce,2024-11-25,2026-06-19,2026-06-21,2,direct,EUR,464.13,464.13,False,928.26,True,True,False,True
BK03174,dubois robert,robert.dubois735@yahoo.com,Germany,vegetariana,2026-06-19,2026-06-19,2026-06-21,2,direct,EUR,376.67,376.67,False,753.34,True,True,False,True
BK03175,paolo romano,paolo.romano404@outlook.com,UK,halal,2026-06-19,2026-06-19,2026-06-22,3,OTA,EUR,477.26,477.26,False,1431.78,True,True,False,False
BK03176,emma nowak,emma.nowak282@outlook.com,Italy,halal,2026-06-19,2026-06-19,2026-06-23,4,direct,USD,420.08,386.47,False,1545.88,True,True,False,False
BK03177,charlotte garcia,charlotte.garcia366@gmail.com,UAE,internazionale,2026-06-19,2026-06-19,2026-06-23,4,OTA,EUR,523.29,523.29,False,2093.16,True,True,False,False
BK03178,costa marie,marie.costa133@outlook.com,UK,senza glutine,2026-06-19,2026-06-19,2026-06-21,2,direct,EUR,440.43,440.43,False,880.86,True,True,False,False
BK03179,camille sokolov,camille.sokolov861@outlook.com,USA,senza glutine,2026-06-20,2026-06-20,2026-06-25,5,direct,USD,462.03,425.07,False,2125.35,True,True,False,False
BK03180,isabella kim,isabella.kim475@yahoo.com,Germany,vegetariana,2026-06-20,2026-06-20,2026-06-25,5,direct,EUR,400.26,400.26,False,2001.3,True,True,False,False
BK03181,paolo watanabe,paolo.watanabe316@icloud.com,France,kosher,2026-06-20,2026-06-20,2026-06-22,2,OTA,USD,431.56,397.04,False,794.08,True,True,False,False
BK03182,colombo william,william.colombo837@gmail.com,Germany,halal,2026-06-20,2026-06-20,2026-06-24,4,direct,EUR,425.75,425.75,False,1703.0,True,True,False,False
BK03183,fatima meyer,fatima.meyer806@yahoo.com,USA,vegana,2026-06-20,2026-06-20,2026-06-22,2,OTA,EUR,445.24,445.24,False,890.48,True,True,False,False
BK03184,anna fischer,anna.fischer492@gmail.com,France,vegetariana,2025-09-20,2026-06-20,2026-06-25,5,direct,EUR,448.76,448.76,True,0.0,True,True,False,True
BK03185,emma marino,emma.marino82@icloud.com,UK,senza glutine,2026-06-20,2026-06-20,2026-06-23,3,direct,USD,409.78,377.0,False,1131.0,True,True,True,False
BK03186,sara smith,sara.smith185@outlook.com,France,pesce,2025-08-31,2026-06-20,2026-06-21,1,OTA,EUR,458.67,458.67,False,458.67,True,True,False,True
BK03187,kowalski sophie,sophie.kowalski693@yahoo.com,Netherlands,internazionale,2025-09-13,2026-06-21,2026-06-24,3,direct,EUR,488.93,488.93,False,1466.79,True,True,False,False
BK03188,al-rashid silvia,silvia.al-rashid100@outlook.com,Netherlands,italiana,2026-06-21,2026-06-21,2026-06-23,2,direct,USD,380.3,349.88,False,699.76,True,True,False,False
BK03189,johnson william,william.johnson792@gmail.com,Switzerland,internazionale,2026-06-21,2026-06-21,2026-06-24,3,direct,EUR,416.61,416.61,False,1249.83,True,True,False,False
BK03190,camille meyer,camille.meyer746@icloud.com,Italy,vegetariana,2026-06-21,2026-06-21,2026-06-23,2,OTA,EUR,400.81,400.81,False,801.62,True,True,False,False
BK03191,federica garcia,federica.garcia25@icloud.com,USA,internazionale,2025-12-25,2026-06-21,2026-06-25,4,direct,EUR,451.1,451.1,False,1804.4,True,True,False,False
BK03192,hans muller,hans.muller559@outlook.com,Germany,pesce,2026-06-21,2026-06-21,2026-06-24,3,OTA,EUR,419.33,419.33,False,1257.99,True,True,False,False
BK03193,fatima kowalski,fatima.kowalski853@icloud.com,UAE,vegetariana,2025-06-29,2026-06-22,2026-06-25,3,OTA,EUR,420.78,420.78,True,0.0,True,True,False,False
BK03194,colombo marco,marco.colombo511@icloud.com,Switzerland,senza glutine,2026-06-22,2026-06-22,2026-06-24,2,OTA,EUR,457.61,457.61,False,915.22,True,True,False,False
BK03195,fatima girard,fatima.girard427@icloud.com,Japan,vegetariana,2026-05-09,2026-06-22,2026-06-23,1,direct,EUR,369.3,369.3,False,369.3,True,True,False,True
BK03196,amelia johnson,amelia.johnson268@icloud.com,Switzerland,internazionale,2025-07-17,2026-06-23,2026-06-25,2,direct,EUR,382.93,382.93,False,765.86,True,True,False,False
BK03197,bernard lucia,lucia.bernard135@outlook.com,Spain,senza glutine,2026-06-23,2026-06-23,2026-06-24,1,OTA,EUR,404.53,404.53,False,404.53,True,True,False,False
BK03198,emma fischer,emma.fischer493@icloud.com,Italy,internazionale,2026-06-23,2026-06-23,2026-06-26,3,direct,EUR,329.89,329.89,False,989.67,True,True,False,True
BK03199,astrid nakamura,astrid.nakamura641@icloud.com,Spain,senza glutine,2026-06-23,2026-06-23,2026-06-28,5,OTA,EUR,425.93,425.93,False,2129.65,True,True,False,False
BK03200,marino olga,olga.marino47@yahoo.com,UAE,vegana,2026-06-23,2026-06-23,2026-06-25,2,OTA,EUR,403.42,403.42,False,806.84,True,True,False,False
BK03201,ahmed muller,ahmed.muller493@yahoo.com,Netherlands,pesce,2026-06-23,2026-06-23,2026-06-25,2,direct,EUR,358.29,358.29,False,716.58,True,True,False,False
BK03202,pierre silva,pierre.silva380@outlook.com,Switzerland,pesce,2026-06-23,2026-06-23,2026-06-25,2,OTA,EUR,435.2,435.2,False,870.4,True,True,False,False
BK03203,klein olivia,olivia.klein286@gmail.com,France,pesce,2026-06-23,2026-06-23,2026-06-26,3,direct,EUR,405.71,405.71,False,1217.13,True,True,False,False
BK03204,andrea watanabe,andrea.watanabe700@yahoo.com,USA,italiana,2026-06-23,2026-06-23,2026-06-28,5,direct,USD,391.28,359.98,False,1799.9,True,True,False,False
BK03205,emma meyer,emma.meyer365@outlook.com,Switzerland,italiana,2025-09-03,2026-06-23,2026-06-25,2,OTA,EUR,370.79,370.79,False,741.58,True,True,False,False
BK03206,ekaterina johnson,ekaterina.johnson15@outlook.com,Spain,senza glutine,2025-07-22,2026-06-24,2026-06-26,2,OTA,EUR,351.27,351.27,True,0.0,True,True,False,False
BK03207,ananya tanaka,ananya.tanaka8@yahoo.com,Italy,vegana,2026-01-21,2026-06-24,2026-06-27,3,OTA,USD,448.52,412.64,False,1237.92,True,True,False,False
BK03208,anna schmidt,anna.schmidt730@yahoo.com,Spain,vegana,2026-06-24,2026-06-24,2026-06-27,3,OTA,EUR,399.99,399.99,False,1199.97,True,True,False,False
BK03209,fischer marie,marie.fischer168@outlook.com,France,vegana,2026-06-24,2026-06-24,2026-06-28,4,direct,EUR,436.09,436.09,False,1744.36,True,True,False,False
BK03210,camille wagner,camille.wagner557@gmail.com,Switzerland,internazionale,2025-08-23,2026-06-24,2026-06-29,5,OTA,EUR,441.31,441.31,False,2206.55,True,True,False,True
BK03211,olga rossi,olga.rossi744@icloud.com,Japan,internazionale,2025-10-17,2026-06-24,2026-06-28,4,OTA,EUR,391.83,391.83,False,1567.32,True,True,False,True
BK03212,alessandro petrov,alessandro.petrov408@yahoo.com,UK,vegetariana,2026-06-24,2026-06-24,2026-06-27,3,OTA,EUR,432.12,432.12,False,1296.36,True,True,False,False
BK03213,alessandro muller,alessandro.muller491@yahoo.com,USA,pesce,2024-12-28,2026-06-24,2026-06-29,5,OTA,EUR,464.77,464.77,False,2323.85,True,True,False,False
BK03214,amelia weber,amelia.weber46@yahoo.com,Italy,halal,2025-03-30,2026-06-24,2026-06-26,2,direct,EUR,455.46,455.46,False,910.92,True,True,False,True
BK03215,maria rossi,maria.rossi974@yahoo.com,Japan,vegetariana,2026-06-24,2026-06-24,2026-06-28,4,OTA,USD,489.2,450.06,False,1800.24,True,True,False,False
BK03216,chen fatima,fatima.chen637@yahoo.com,Switzerland,vegetariana,2026-05-23,2026-06-24,2026-06-26,2,OTA,EUR,448.33,448.33,False,896.66,True,True,False,False
BK03217,francesco kim,francesco.kim451@outlook.com,Germany,halal,2026-06-24,2026-06-24,2026-06-27,3,direct,EUR,426.16,426.16,False,1278.48,True,True,False,False
BK03218,astrid ferrari,astrid.ferrari94@outlook.com,Netherlands,vegetariana,2026-06-24,2026-06-24,2026-06-27,3,direct,EUR,453.8,453.8,False,1361.4,True,True,True,False
BK03219,henri yamamoto,henri.yamamoto489@outlook.com,Japan,vegana,2026-06-24,2026-06-24,2026-06-26,2,direct,EUR,394.36,394.36,True,0.0,True,True,False,False
BK03220,alessandro johnson,alessandro.johnson689@outlook.com,Netherlands,pesce,2026-06-25,2026-06-25,2026-06-29,4,direct,EUR,438.21,438.21,False,1752.84,True,True,False,False
BK03221,fatima patel,fatima.patel743@yahoo.com,UAE,pesce,2025-07-02,2026-06-25,2026-06-28,3,direct,USD,415.22,382.0,False,1146.0,True,True,False,False
BK03222,novak patricia,patricia.novak921@icloud.com,Italy,internazionale,2026-06-07,2026-06-25,2026-06-26,1,OTA,EUR,459.6,459.6,False,459.6,True,True,False,True
BK03223,olga tanaka,olga.tanaka65@outlook.com,Spain,vegana,2026-06-25,2026-06-25,2026-06-29,4,OTA,EUR,394.64,394.64,False,1578.56,True,True,False,False
BK03224,ferreira jean,jean.ferreira614@yahoo.com,Germany,senza glutine,2026-06-25,2026-06-25,2026-06-28,3,direct,USD,426.88,392.73,True,0.0,True,True,False,False
BK03225,elena yamamoto,elena.yamamoto620@yahoo.com,Netherlands,senza glutine,2026-06-25,2026-06-25,2026-06-30,5,OTA,EUR,503.46,503.46,False,2517.3,True,True,False,False
BK03226,johnson matteo,matteo.johnson6@outlook.com,Germany,vegana,2026-06-25,2026-06-25,2026-06-29,4,OTA,EUR,385.45,385.45,False,1541.8,True,True,False,False
BK03227,jean lefevre,jean.lefevre241@yahoo.com,USA,senza glutine,2025-07-30,2026-06-25,2026-06-28,3,OTA,EUR,496.21,496.21,False,1488.63,True,True,False,False
BK03228,david lefevre,david.lefevre517@icloud.com,USA,internazionale,2026-06-25,2026-06-25,2026-06-30,5,direct,EUR,421.02,421.02,False,2105.1,True,True,False,False
BK03229,andersen lucia,lucia.andersen568@yahoo.com,Japan,senza glutine,2026-06-26,2026-06-26,2026-07-02,6,direct,EUR,457.33,457.33,False,2743.98,True,True,False,False
BK03230,federica novak,federica.novak605@icloud.com,Switzerland,internazionale,2026-06-26,2026-06-26,2026-06-30,4,direct,EUR,411.94,411.94,False,1647.76,True,True,False,False
BK03231,garcia pierre,pierre.garcia888@yahoo.com,UAE,kosher,2026-06-26,2026-06-26,2026-06-30,4,direct,EUR,405.98,405.98,False,1623.92,True,True,False,False
BK03232,dmitri ivanov,dmitri.ivanov512@icloud.com,UK,senza glutine,2026-06-26,2026-06-26,2026-07-01,5,OTA,EUR,408.42,408.42,False,2042.1,True,True,False,False
BK03233,david hassan,david.hassan569@yahoo.com,Netherlands,halal,2026-06-26,2026-06-26,2026-06-29,3,direct,EUR,395.49,395.49,False,1186.47,True,True,False,False
BK03234,jean muller,jean.muller898@icloud.com,Netherlands,pesce,2026-01-25,2026-06-26,2026-06-29,3,OTA,EUR,508.4,508.4,False,1525.2,True,True,False,True
BK03235,ibrahim youssef,youssef.ibrahim171@outlook.com,France,pesce,2026-06-26,2026-06-26,2026-06-28,2,OTA,EUR,374.59,374.59,False,749.18,True,True,False,False
BK03236,emma kobayashi,emma.kobayashi351@gmail.com,USA,vegetariana,2026-06-26,2026-06-26,2026-06-30,4,OTA,USD,444.38,408.83,False,1635.32,True,True,False,False
BK03237,olivia romano,olivia.romano33@gmail.com,Japan,halal,2026-06-26,2026-06-26,2026-06-28,2,direct,EUR,428.29,428.29,False,856.58,True,True,False,False
BK03238,bruno yuki,yuki.bruno724@gmail.com,Netherlands,senza glutine,2026-06-26,2026-06-26,2026-06-28,2,OTA,USD,354.98,326.58,False,653.16,True,True,False,False
BK03239,hans meyer,hans.meyer476@outlook.com,Spain,kosher,2025-09-19,2026-06-27,2026-07-01,4,OTA,EUR,467.21,467.21,False,1868.84,True,True,False,False
BK03240,andrea costa,andrea.costa51@yahoo.com,Switzerland,halal,2026-06-27,2026-06-27,2026-07-02,5,OTA,EUR,455.82,455.82,False,2279.1,True,True,False,False
BK03241,simone singh,simone.singh607@icloud.com,Italy,internazionale,2026-06-27,2026-06-27,2026-06-29,2,OTA,EUR,351.89,351.89,False,703.78,True,True,False,False
BK03242,costa william,william.costa842@yahoo.com,USA,pesce,2026-06-27,2026-06-27,2026-06-29,2,OTA,EUR,380.16,380.16,False,760.32,True,True,False,False
BK03243,kowalski robert,robert.kowalski507@icloud.com,Spain,senza glutine,2026-06-27,2026-06-27,2026-06-28,1,OTA,USD,407.74,375.12,False,375.12,True,True,False,False
BK03244,anna marino,anna.marino212@icloud.com,UK,vegana,2026-06-27,2026-06-27,2026-07-01,4,OTA,EUR,451.64,451.64,False,1806.56,True,True,False,False
BK03245,erik kobayashi,erik.kobayashi106@icloud.com,Germany,kosher,2025-09-08,2026-06-27,2026-07-01,4,direct,EUR,395.74,395.74,False,1582.96,True,True,False,True
BK03246,bruno henri,henri.bruno788@icloud.com,UAE,halal,2025-01-05,2026-06-27,2026-06-29,2,direct,USD,388.3,357.24,False,714.48,True,True,False,True
BK03247,arjun girard,arjun.girard687@icloud.com,Netherlands,vegana,2026-06-28,2026-06-28,2026-07-02,4,OTA,EUR,434.43,434.43,False,1737.72,True,True,False,False
BK03248,al-rashid marco,marco.al-rashid926@yahoo.com,USA,senza glutine,2026-06-28,2026-06-28,2026-07-01,3,direct,EUR,372.48,372.48,False,1117.44,True,True,False,False
BK03249,anna hassan,anna.hassan439@outlook.com,France,internazionale,2026-06-28,2026-06-28,2026-07-01,3,OTA,EUR,462.49,462.49,False,1387.47,True,True,False,False
BK03250,andersen astrid,astrid.andersen752@yahoo.com,Netherlands,halal,2024-12-25,2026-06-28,2026-07-01,3,OTA,EUR,492.6,492.6,True,0.0,True,True,False,False
BK03251,ananya wagner,ananya.wagner451@yahoo.com,Spain,kosher,2025-01-21,2026-06-28,2026-07-01,3,OTA,EUR,506.86,506.86,False,1520.58,True,True,False,True
BK03252,klein maria,maria.klein642@gmail.com,Netherlands,kosher,2026-06-29,2026-06-29,2026-06-30,1,direct,USD,410.31,377.49,True,0.0,True,True,False,False
BK03253,dmitri watanabe,dmitri.watanabe84@icloud.com,Netherlands,vegana,2025-08-05,2026-06-29,2026-07-01,2,OTA,EUR,420.37,420.37,False,840.74,True,True,False,True
BK03254,klein matteo,matteo.klein378@yahoo.com,USA,pesce,2025-07-07,2026-06-29,2026-07-01,2,direct,USD,377.52,347.32,False,694.64,True,True,False,False
BK03255,greco layla,layla.greco264@gmail.com,Italy,vegana,2026-06-29,2026-06-29,2026-07-03,4,OTA,EUR,354.87,354.87,False,1419.48,True,True,False,False
BK03256,al-farsi diego,diego.al-farsi618@gmail.com,Spain,kosher,2025-09-27,2026-06-29,2026-07-01,2,direct,EUR,402.85,402.85,False,805.7,True,True,False,False
BK03257,arjun bruno,arjun.bruno943@yahoo.com,Netherlands,internazionale,2025-09-01,2026-06-30,2026-07-07,7,OTA,EUR,399.08,399.08,False,2793.56,True,True,False,True
BK03258,al-farsi luca,luca.al-farsi242@outlook.com,Germany,internazionale,2026-06-30,2026-06-30,2026-07-08,8,OTA,EUR,404.6,404.6,False,3236.8,True,True,False,False
BK03259,diego kumar,diego.kumar506@gmail.com,France,italiana,2026-06-30,2026-06-30,2026-07-02,2,OTA,EUR,482.27,482.27,False,964.54,True,True,False,False
BK03260,hassan maria,maria.hassan293@icloud.com,Japan,halal,2026-06-30,2026-06-30,2026-07-02,2,OTA,EUR,399.02,399.02,False,798.04,True,True,False,False
BK03261,dubois omar,omar.dubois694@gmail.com,USA,vegetariana,2026-06-30,2026-06-30,2026-07-06,6,OTA,USD,475.77,437.71,False,2626.26,True,True,False,False
BK03262,ananya kumar,ananya.kumar669@icloud.com,Italy,pesce,2026-01-18,2026-06-30,2026-07-10,10,OTA,EUR,362.84,362.84,False,3628.4,True,True,False,True
BK03263,ingrid weber,ingrid.weber747@yahoo.com,France,pesce,2025-08-22,2026-06-30,2026-07-03,3,direct,EUR,455.45,455.45,False,1366.35,True,True,False,False
BK03264,popov priya,priya.popov437@yahoo.com,UAE,pesce,2026-06-30,2026-06-30,2026-07-02,2,direct,EUR,403.45,403.45,False,806.9,True,True,False,False
BK03265,henri lopez,henri.lopez166@yahoo.com,Netherlands,vegetariana,2026-06-30,2026-06-30,2026-07-02,2,OTA,EUR,435.67,435.67,False,871.34,True,True,False,False
BK03266,girard sara,sara.girard225@gmail.com,France,internazionale,2025-09-25,2026-06-30,2026-07-01,1,OTA,EUR,465.8,465.8,False,465.8,True,True,False,False
BK03267,henri kumar,henri.kumar220@gmail.com,USA,vegetariana,2024-12-30,2026-06-30,2026-07-03,3,OTA,EUR,461.16,461.16,False,1383.48,True,True,False,False
BK03268,charlotte weber,charlotte.weber536@outlook.com,UAE,italiana,2026-06-30,2026-06-30,2026-07-03,3,OTA,EUR,468.35,468.35,False,1405.05,True,True,False,False
BK03269,leroy robert,robert.leroy610@yahoo.com,Netherlands,internazionale,2026-06-30,2026-06-30,2026-07-05,5,OTA,USD,496.78,457.04,True,0.0,True,True,False,False
BK03270,moreau yuki,yuki.moreau793@outlook.com,Japan,vegetariana,2026-06-30,2026-06-30,2026-07-03,3,direct,EUR,400.07,400.07,False,1200.21,True,True,False,False
BK03271,al-rashid william,william.al-rashid296@yahoo.com,UAE,italiana,2024-12-04,2026-06-30,2026-07-04,4,direct,USD,450.79,414.73,False,1658.92,True,True,False,False
BK03272,aiko bianchi,aiko.bianchi602@icloud.com,France,senza glutine,2026-07-01,2026-07-01,2026-07-04,3,direct,EUR,425.75,425.75,False,1277.25,True,True,False,False
BK03273,patricia sharma,patricia.sharma437@outlook.com,Japan,italiana,2025-10-21,2026-07-01,2026-07-05,4,direct,EUR,360.34,360.34,False,1441.36,True,True,False,True
BK03274,erik wagner,erik.wagner608@gmail.com,Japan,halal,2026-07-01,2026-07-01,2026-07-03,2,direct,EUR,400.01,400.01,False,800.02,True,True,False,False
BK03275,kumar lucia,lucia.kumar464@outlook.com,USA,vegetariana,2026-05-06,2026-07-01,2026-07-06,5,OTA,USD,410.49,377.65,False,1888.25,True,True,False,True
BK03276,fatima ferrari,fatima.ferrari694@gmail.com,France,senza glutine,2026-07-02,2026-07-02,2026-07-04,2,direct,EUR,416.51,416.51,False,833.02,True,True,False,False
BK03277,esposito lucia,lucia.esposito888@outlook.com,Japan,halal,2025-03-23,2026-07-02,2026-07-06,4,OTA,EUR,478.56,478.56,False,1914.24,True,True,False,False
BK03278,kumar omar,omar.kumar734@gmail.com,UK,internazionale,2026-07-02,2026-07-02,2026-07-09,7,OTA,EUR,400.63,400.63,False,2804.41,True,True,False,False
BK03279,bernard nikolai,nikolai.bernard446@yahoo.com,Italy,pesce,2026-07-02,2026-07-02,2026-07-09,7,OTA,EUR,423.31,423.31,False,2963.17,True,True,False,False
